p:dim_headlayers,p:global_attn_heads,p:hidden_dim,p:mpnn_type,p:num_conv_layers,p:num_headlayers,objective,job_id,job_status,m:timestamp_submit,m:some_info,m:dequed,m:timestamp_gather
32,4,24,DimeNet,1,2,-2779.419434,69,DONE,2549.531923,some_value,frontier07533,2766.046529
32,4,16,PNA,6,1,-2823.391113,13,DONE,269.7150519,some_value,frontier07662,1315.617973
64,4,4,SchNet,5,2,-2955.543945,54,DONE,2079.051625,some_value,frontier07918,2371.155574
32,4,8,EGNN,3,2,-2992.953613,156,DONE,5157.037807,some_value,frontier08047,5382.4648
32,2,12,SchNet,5,2,-3113.81543,106,DONE,3826.959082,some_value,frontier08047,4120.171231
64,4,32,DimeNet,2,2,-3152.390625,145,DONE,4893.653934,some_value,frontier06769,5175.380448
64,2,4,SchNet,5,2,-3337.075195,150,DONE,5020.500572,some_value,frontier06651,5312.68333
32,4,12,DimeNet,2,1,-3338.148438,23,DONE,551.8083193,some_value,frontier07789,1418.205105
32,4,32,DimeNet,5,2,-3418.117188,72,DONE,2573.518122,some_value,frontier07662,3051.595412
32,4,16,EGNN,3,2,-3424.316406,57,DONE,2180.685458,some_value,frontier07534,2406.448554
64,4,8,EGNN,1,2,-3468.959473,141,DONE,4793.319122,some_value,frontier07662,4949.536753
64,2,16,SchNet,6,2,-3755.248779,177,DONE,5666.940215,some_value,frontier07918,5992.829488
64,4,8,EGNN,1,1,-3764.193604,144,DONE,4866.908582,some_value,frontier07533,5021.255275
64,4,16,DimeNet,6,1,-3813.427979,88,DONE,3243.424528,some_value,frontier07533,3784.705624
64,2,16,EGNN,5,2,-4151.079102,189,DONE,6083.392172,some_value,frontier07533,6380.775329
64,2,16,DimeNet,1,2,-4151.864258,185,DONE,5921.698752,some_value,frontier06651,6137.076401
64,4,32,SchNet,2,1,-4169.949219,18,DONE,437.2623949,some_value,frontier08047,628.4719234
32,4,24,SchNet,6,2,-4178.568848,94,DONE,3443.97498,some_value,frontier06651,3767.283255
64,4,32,EGNN,2,1,-4197.027344,15,DONE,345.9446619,some_value,frontier06769,535.6260042
64,4,32,DimeNet,1,2,-4308.567383,58,DONE,2188.08085,some_value,frontier06651,2404.036959
64,2,12,SchNet,1,2,-4483.748535,27,DONE,1315.780317,some_value,frontier07662,1478.190001
64,4,16,SchNet,1,2,-4536.92627,11,DONE,202.6726713,some_value,frontier06769,345.9174528
64,4,32,EGNN,3,1,-4593.861328,1,DONE,0.054002047,some_value,frontier06651,233.2782316
32,4,16,PNA,3,2,-4843.382324,37,DONE,1600.648856,some_value,frontier07533,1876.749527
32,4,32,DimeNet,4,1,-4844.607422,82,DONE,3035.885962,some_value,frontier06651,3443.814261
64,4,16,SchNet,6,2,-4937.792969,101,DONE,3752.060719,some_value,frontier07918,4078.657096
32,4,16,SchNet,3,2,-5375.510742,119,DONE,4239.325634,some_value,frontier06651,4464.892715
32,4,32,EGNN,2,2,-5744.672852,152,DONE,5033.263562,some_value,frontier07534,5223.500903
64,4,32,PNA,6,2,-5818.128906,9,DONE,0.054929495,some_value,frontier08047,437.2350807
32,4,12,SchNet,6,1,-5985.4375,93,DONE,3426.046403,some_value,frontier07918,3751.89964
32,4,12,DimeNet,6,1,-6165.663086,0,DONE,0.053735256,some_value,frontier06387,1306.682496
64,4,4,PNA,4,2,-6331.385742,133,DONE,4534.166517,some_value,frontier07791,4857.144675
32,2,12,PNA,1,2,-6782.878906,12,DONE,233.3052702,some_value,frontier06651,409.4277232
64,2,4,PNA,5,2,-7430.704102,77,DONE,2892.758691,some_value,frontier06387,3266.709542
32,4,32,PNA,2,1,-7704.184082,148,DONE,4936.135799,some_value,frontier07789,5158.365631
32,2,12,EGNN,4,1,-8399.599609,5,DONE,0.054451227,some_value,frontier07662,269.688339
64,4,12,DimeNet,1,2,-8748.540039,53,DONE,2028.635193,some_value,frontier07791,2244.165299
64,4,4,SchNet,6,2,-10263.85352,55,DONE,2126.748987,some_value,frontier08047,2453.73138
64,2,12,EGNN,3,2,-11592.93945,163,DONE,5314.636954,some_value,frontier06387,5541.975371
32,4,32,PNA,2,2,-12010.7207,61,DONE,2371.463929,some_value,frontier07918,2598.754883
32,4,4,PNA,1,1,-12091.61914,121,DONE,4273.433957,some_value,frontier07918,4448.368018
32,4,4,PNA,3,1,-12466.00098,153,DONE,5041.031898,some_value,frontier06387,5314.501292
64,4,12,EGNN,3,2,-12766.01172,157,DONE,5158.528297,some_value,frontier07789,5382.776032
64,4,4,PNA,1,1,-14339.60352,123,DONE,4314.016738,some_value,frontier06387,4490.498403
64,2,4,PNA,4,2,-14664.31836,135,DONE,4604.464876,some_value,frontier07918,4928.261578
32,2,32,DimeNet,5,2,-14765.93164,50,DONE,1991.325295,some_value,frontier06769,2470.415915
64,4,4,PNA,2,2,-15368.6875,46,DONE,1852.011842,some_value,frontier07918,2078.855407
32,4,12,PNA,2,1,-17647.10547,146,DONE,4928.414577,some_value,frontier07918,5151.506861
64,2,4,PNA,6,2,-18584.46094,74,DONE,2636.855906,some_value,frontier07534,3058.407273
32,4,12,DimeNet,3,2,-21790.12109,3,DONE,0.054234266,some_value,frontier07533,364.1549342
64,4,8,PNA,5,2,-25894.53125,16,DONE,364.1818473,some_value,frontier07533,1317.815477
64,2,8,PNA,6,2,-32298.91602,33,DONE,1427.448335,some_value,frontier07918,1851.856697
64,2,12,PNA,2,2,-35556.08594,31,DONE,1418.351902,some_value,frontier07789,1647.328657
32,2,4,PNA,2,2,-44598.83594,159,DONE,5210.605754,some_value,frontier07662,5436.565822
32,4,8,PNA,2,1,-85613.08594,142,DONE,4816.032989,some_value,frontier06387,5040.895817
32,4,4,PNA,2,2,-88849.8125,130,DONE,4465.065136,some_value,frontier06651,4689.79145
