p:dim_headlayers,p:global_attn_heads,p:hidden_dim,p:mpnn_type,p:num_conv_layers,p:num_headlayers,objective,job_id,job_status,m:timestamp_submit,m:some_info,m:dequed,m:timestamp_gather
64,2,8,GAT,5,2,-2.1625073,182,DONE,5644.007164,some_value,frontier06769,5971.729219
64,2,32,GAT,3,2,-2.1649673,135,DONE,4219.170042,some_value,frontier07793,4461.610522
64,4,12,PNA,6,2,-2.1679368,22,DONE,546.7769759,some_value,frontier06768,985.4114852
32,4,16,PNA,5,2,-2.17378449,115,DONE,3632.850142,some_value,frontier08047,4024.983176
64,4,24,PNA,5,1,-2.1979928,88,DONE,2772.567866,some_value,frontier06768,3161.217749
64,2,16,PNA,3,1,-2.20768857,19,DONE,395.623255,some_value,frontier06769,690.7624962
32,2,32,GAT,5,1,-2.21345615,119,DONE,3707.78188,some_value,frontier08191,4032.556807
64,4,8,GAT,5,2,-2.23676229,186,DONE,5777.04434,some_value,frontier06768,6103.991404
64,2,4,GAT,6,2,-2.24070883,23,DONE,576.7368822,some_value,frontier06510,950.056062
32,2,32,GAT,4,2,-2.24978018,130,DONE,4109.539541,some_value,frontier07281,4400.372923
64,2,32,GAT,4,1,-2.25087667,44,DONE,1273.287699,some_value,frontier08191,1555.222565
64,2,4,GAT,5,1,-2.27687502,190,DONE,5899.428118,some_value,frontier07662,6225.362106
32,4,24,GAT,5,2,-2.28719139,49,DONE,1393.418735,some_value,frontier06510,1723.480606
32,2,32,PNA,1,1,-2.29571009,148,DONE,4635.858347,some_value,frontier07920,4834.551343
32,2,32,GAT,6,1,-2.29867411,132,DONE,4149.522258,some_value,frontier07402,4525.949458
32,2,24,PNA,6,1,-2.31914759,64,DONE,1893.685668,some_value,frontier06768,2331.863603
64,4,4,GAT,5,1,-2.35135412,191,DONE,5928.532166,some_value,frontier08191,6252.899809
32,2,12,PNA,2,2,-2.3592701,170,DONE,5271.506301,some_value,frontier07402,5518.30451
64,2,12,GAT,6,1,-2.36399174,161,DONE,4940.70378,some_value,frontier08191,5314.277179
64,2,24,PNA,2,1,-2.37853003,147,DONE,4613.980849,some_value,frontier07662,4862.624143
32,2,32,PNA,3,2,-2.38082314,128,DONE,4063.12368,some_value,frontier06510,4363.619036
32,4,16,GAT,2,1,-2.4154098,8,DONE,0.053583145,some_value,frontier08047,201.7541068
32,2,16,PNA,2,1,-2.42917609,116,DONE,3672.360762,some_value,frontier06769,3918.374248
64,4,8,PNA,5,2,-2.52545929,16,DONE,377.1976576,some_value,frontier07793,765.6751418
64,4,16,PNA,2,1,-2.54258347,111,DONE,3491.711281,some_value,frontier07281,3735.12218
32,2,12,PNA,4,1,-2.60964012,5,DONE,0.053245783,some_value,frontier07662,346.4348423
64,4,24,PNA,2,2,-2.70734477,31,DONE,788.6084335,some_value,frontier07402,1034.001815
64,2,4,PNA,2,1,-2.8193109,127,DONE,4032.715919,some_value,frontier08191,4283.857058
64,4,32,PNA,2,1,-3.09246683,15,DONE,346.4610956,some_value,frontier07662,592.1277018
64,2,8,PNA,2,1,-3.10663939,125,DONE,3935.807642,some_value,frontier07920,4185.788622
64,2,24,PNA,3,2,-3.2621119,66,DONE,1898.022391,some_value,frontier07920,2193.146257
64,4,32,PNA,1,2,-3.58446527,26,DONE,598.7273891,some_value,frontier08047,798.28808
32,4,24,PNA,2,1,-3.79862595,97,DONE,3037.6443,some_value,frontier06769,3282.031197
64,2,8,PNA,4,2,-4.02372456,17,DONE,380.0394356,some_value,frontier07920,722.0084047
64,4,4,PNA,5,2,-4.04279232,25,DONE,592.3078578,some_value,frontier07662,982.7174649
32,4,32,GAT,5,2,-4.53740931,143,DONE,4418.335196,some_value,frontier06768,4745.85453
64,2,32,GAT,5,2,-4.53744507,39,DONE,985.5554752,some_value,frontier06768,1313.247883
64,4,32,GAT,5,2,-4.53744507,179,DONE,5552.348984,some_value,frontier07920,5882.7228
64,2,16,PNA,1,2,-4.65667915,24,DONE,589.1961915,some_value,frontier07402,788.4503255
32,2,12,PNA,1,2,-4.76762962,12,DONE,201.7798836,some_value,frontier08047,400.7016883
64,2,12,PNA,2,1,-6.68846941,124,DONE,3918.526467,some_value,frontier06769,4167.865682
32,2,24,PNA,2,1,-6.88030624,91,DONE,2891.762505,some_value,frontier08047,3137.328209
32,2,16,PNA,1,2,-12.09469795,134,DONE,4185.939158,some_value,frontier07920,4385.535156
64,2,16,PNA,1,1,-18.45340729,20,DONE,400.8959882,some_value,frontier08047,598.5429478
