p:dim_headlayers,p:global_attn_heads,p:hidden_dim,p:mpnn_type,p:num_conv_layers,p:num_headlayers,objective,job_id,job_status,m:timestamp_submit,m:some_info,m:dequed,m:timestamp_gather
64,4,4,DimeNet,2,2,-0.26064634,73,DONE,2828.258178,some_value,frontier03446,3224.206792
32,4,24,DimeNet,2,1,-0.26122016,36,DONE,1417.656274,some_value,frontier03697,1808.737771
64,4,4,DimeNet,1,2,-0.26449931,70,DONE,2770.955812,some_value,frontier08308,3099.458508
64,2,8,EGNN,4,2,-0.26883888,17,DONE,564.7230303,some_value,frontier08181,926.4983883
64,4,32,DimeNet,3,2,-0.2711015,48,DONE,2038.600989,some_value,frontier10214,2495.766226
32,4,24,PNA,2,2,-0.27401885,76,DONE,3076.567433,some_value,frontier09439,3396.925471
64,4,24,PNA,2,1,-0.27478456,148,DONE,6259.699006,some_value,frontier08308,6575.981608
64,4,24,DimeNet,1,1,-0.27625418,79,DONE,3099.753629,some_value,frontier08308,3427.545091
64,4,16,DimeNet,2,1,-0.28314868,147,DONE,6253.753609,some_value,frontier08181,6646.652653
64,2,16,DimeNet,4,1,-0.28581756,112,DONE,4671.194616,some_value,frontier03446,5193.962298
64,2,24,PNA,2,1,-0.28632987,150,DONE,6433.26451,some_value,frontier09068,6751.811412
64,4,12,PNA,6,1,-0.28874928,19,DONE,657.4348233,some_value,frontier09216,1167.987996
32,4,32,SchNet,6,2,-0.28887069,20,DONE,660.8160591,some_value,frontier03446,1094.312681
64,4,32,EGNN,2,1,-0.29006308,15,DONE,465.9130664,some_value,frontier08308,757.8246286
64,4,32,PNA,6,1,-0.29173142,123,DONE,5279.857908,some_value,frontier03697,5797.532603
64,4,32,SchNet,6,2,-0.29352993,21,DONE,662.1031461,some_value,frontier09329,1091.012078
64,4,16,SchNet,1,2,-0.295816,11,DONE,304.1377511,some_value,frontier08181,564.6966245
64,4,32,DimeNet,5,2,-0.29663402,46,DONE,1808.894397,some_value,frontier03697,2396.601262
32,2,12,EGNN,4,1,-0.30505034,5,DONE,0.054835081,some_value,frontier09068,369.930052
64,4,24,SchNet,6,2,-0.30506328,22,DONE,702.3422403,some_value,frontier09057,1131.693083
64,2,12,DimeNet,5,2,-0.30577019,94,DONE,3759.453197,some_value,frontier09216,4344.859295
32,2,32,PNA,6,2,-0.30913216,27,DONE,926.6561837,some_value,frontier08181,1444.306992
64,2,12,DimeNet,5,1,-0.31782037,116,DONE,4865.133815,some_value,frontier09068,5449.476997
64,4,12,DimeNet,1,1,-0.318151,151,DONE,6440.177959,some_value,frontier09057,6770.037223
32,2,24,PNA,5,2,-0.32368752,34,DONE,1185.024668,some_value,frontier08308,1650.155799
64,2,24,SchNet,1,1,-0.32582435,62,DONE,2508.818696,some_value,frontier08308,2770.798071
64,2,12,DimeNet,1,2,-0.32809907,68,DONE,2748.212436,some_value,frontier09439,3076.403585
64,4,32,PNA,5,1,-0.3330197,125,DONE,5327.410389,some_value,frontier10214,5797.309497
32,4,24,EGNN,4,2,-0.34279692,118,DONE,5000.878323,some_value,frontier08181,5365.204799
64,2,32,DimeNet,3,2,-0.34636152,127,DONE,5449.636293,some_value,frontier09068,5909.53762
32,4,16,PNA,3,1,-0.3502847,159,DONE,6751.982376,some_value,frontier09068,7119.127144
32,4,12,DimeNet,6,1,-0.35323763,0,DONE,0.054051638,some_value,frontier03446,660.6809645
64,4,16,PNA,3,2,-0.35666126,132,DONE,5698.435251,some_value,frontier09057,6069.105989
32,2,24,DimeNet,6,2,-0.36202288,33,DONE,1168.146308,some_value,frontier09216,1814.085466
64,4,24,EGNN,5,2,-0.36232477,51,DONE,2083.731932,some_value,frontier09057,2481.988147
64,4,16,DimeNet,4,1,-0.36444658,89,DONE,3483.387025,some_value,frontier10214,4005.625344
32,2,4,DimeNet,6,2,-0.36893618,6,DONE,0.054946899,some_value,frontier09216,657.2739446
32,4,16,PNA,6,1,-0.37918103,13,DONE,369.9585478,some_value,frontier09068,885.2249794
64,2,24,DimeNet,5,1,-0.39308855,99,DONE,4037.102457,some_value,frontier03697,4630.728899
32,2,12,PNA,1,2,-0.42018926,12,DONE,335.1200938,some_value,frontier03697,607.1618001
64,4,8,SchNet,2,1,-0.42087311,4,DONE,0.05471468,some_value,frontier09057,302.8704801
64,2,32,DimeNet,5,1,-0.44181854,100,DONE,4049.152306,some_value,frontier09439,4640.845138
64,4,24,DimeNet,6,2,-0.44249573,32,DONE,1148.099744,some_value,frontier09439,1798.61513
64,4,16,PNA,4,1,-0.46201366,136,DONE,5845.545424,some_value,frontier08308,6259.505158
64,4,32,PNA,1,2,-0.46713957,117,DONE,4938.379918,some_value,frontier09216,5210.04633
64,2,4,SchNet,2,2,-0.47828096,2,DONE,0.05445981,some_value,frontier08181,304.0498548
64,4,32,EGNN,6,2,-0.47908151,56,DONE,2390.027822,some_value,frontier03446,2828.123137
64,2,32,DimeNet,6,2,-0.49029523,121,DONE,5194.099446,some_value,frontier03446,5849.271203
32,4,24,DimeNet,1,1,-0.63541579,37,DONE,1444.46297,some_value,frontier08181,1773.439323
64,4,8,PNA,4,1,-0.64428616,142,DONE,6068.533284,some_value,frontier03697,6486.41124
64,4,32,PNA,1,1,-0.91676188,135,DONE,5797.695006,some_value,frontier03697,6068.350425
32,2,24,DimeNet,5,2,-0.92247605,43,DONE,1707.578238,some_value,frontier09068,2292.688844
32,4,24,SchNet,6,2,-1.36227596,25,DONE,885.3803098,some_value,frontier09068,1313.037313
32,4,24,PNA,1,2,-1.36227608,54,DONE,2292.860286,some_value,frontier09068,2563.52031
